1904140	negative regulation of microglial cell migration	biological_process
0042326	negative regulation of phosphorylation	biological_process
0050861	positive regulation of B cell receptor signaling pathway	biological_process
1903980	positive regulation of microglial cell activation	biological_process
1904151	positive regulation of microglial cell mediated cytotoxicity	biological_process
1903997	positive regulation of non-membrane spanning protein tyrosine kinase activity	biological_process
0031419	cobalamin binding	molecular_function
0008705	methionine synthase activity	molecular_function
0009235	cobalamin metabolic process	biological_process
0009086	methionine biosynthetic process	biological_process
0042558	pteridine-containing compound metabolic process	biological_process
0048678	response to axon injury	biological_process
0000096	sulfur amino acid metabolic process	biological_process
0004343	glucosamine 6-phosphate N-acetyltransferase activity	molecular_function
0048029	monosaccharide binding	molecular_function
0006041	glucosamine metabolic process	biological_process
0006044	N-acetylglucosamine metabolic process	biological_process
0070382	exocytic vesicle	cellular_component
0032593	insulin-responsive compartment	cellular_component
0098641	cadherin binding involved in cell-cell adhesion	molecular_function
0007409	axonogenesis	biological_process
0071786	endoplasmic reticulum tubular network organization	biological_process
0045200	establishment of neuroblast polarity	biological_process
0097051	establishment of protein localization to endoplasmic reticulum membrane	biological_process
0043001	Golgi to plasma membrane protein transport	biological_process
0006893	Golgi to plasma membrane transport	biological_process
0030859	polarized epithelial cell differentiation	biological_process
1903361	protein localization to basolateral plasma membrane	biological_process
0009306	protein secretion	biological_process
0045055	regulated exocytosis	biological_process
0017157	regulation of exocytosis	biological_process
0006904	vesicle docking involved in exocytosis	biological_process
0008431	vitamin E binding	molecular_function
0030285	integral component of synaptic vesicle membrane	cellular_component
0035374	chondroitin sulfate binding	molecular_function
0022038	corpus callosum development	biological_process
0030517	negative regulation of axon extension	biological_process
0048671	negative regulation of collateral sprouting	biological_process
0061000	negative regulation of dendritic spine development	biological_process
0032687	negative regulation of interferon-alpha production	biological_process
0032688	negative regulation of interferon-beta production	biological_process
0034164	negative regulation of toll-like receptor 9 signaling pathway	biological_process
0099151	regulation of postsynaptic density assembly	biological_process
0099560	synaptic membrane adhesion	biological_process
0003922	GMP synthase (glutamine-hydrolyzing) activity	molecular_function
0003921	GMP synthase activity	molecular_function
0016462	pyrophosphatase activity	molecular_function
0006177	GMP biosynthetic process	biological_process
0009113	purine nucleobase biosynthetic process	biological_process
0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process
0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	biological_process
0016971	flavin-linked sulfhydryl oxidase activity	molecular_function
0085029	extracellular matrix assembly	biological_process
0004181	metallocarboxypeptidase activity	molecular_function
0061564	axon development	biological_process
0140253	cell-cell fusion	biological_process
0000768	syncytium formation by plasma membrane fusion	biological_process
0005665	RNA polymerase II, core complex	cellular_component
0003899	DNA-directed 5'-3' RNA polymerase activity	molecular_function
0006518	peptide metabolic process	biological_process
0042800	histone methyltransferase activity (H3-K4 specific)	molecular_function
0003680	minor groove of adenine-thymine-rich DNA binding	molecular_function
0035162	embryonic hemopoiesis	biological_process
0044648	histone H3-K4 dimethylation	biological_process
0097692	histone H3-K4 monomethylation	biological_process
0043984	histone H4-K16 acetylation	biological_process
2001040	positive regulation of cellular response to drug	biological_process
0071440	regulation of histone H3-K14 acetylation	biological_process
2000615	regulation of histone H3-K9 acetylation	biological_process
1990391	DNA repair complex	cellular_component
0042587	glycogen granule	cellular_component
0008659	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity	molecular_function
0008693	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity	molecular_function
0047451	3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity	molecular_function
0004317	3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity	molecular_function
0102131	3-oxo-glutaryl-[acp] methyl ester reductase activity	molecular_function
0102132	3-oxo-pimeloyl-[acp] methyl ester reductase activity	molecular_function
0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	molecular_function
0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	molecular_function
0004313	[acyl-carrier-protein] S-acetyltransferase activity	molecular_function
0004314	[acyl-carrier-protein] S-malonyltransferase activity	molecular_function
0047117	enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity	molecular_function
0016295	myristoyl-[acyl-carrier-protein] hydrolase activity	molecular_function
0070402	NADPH binding	molecular_function
0004320	oleoyl-[acyl-carrier-protein] hydrolase activity	molecular_function
0016296	palmitoyl-[acyl-carrier-protein] hydrolase activity	molecular_function
0031177	phosphopantetheine binding	molecular_function
0006084	acetyl-CoA metabolic process	biological_process
0071353	cellular response to interleukin-4	biological_process
0046949	fatty-acyl-CoA biosynthetic process	biological_process
0030879	mammary gland development	biological_process
0031325	positive regulation of cellular metabolic process	biological_process
0097208	alveolar lamellar body	cellular_component
0042599	lamellar body	cellular_component
0097486	multivesicular body lumen	cellular_component
0007585	respiratory gaseous exchange by respiratory system	biological_process
0032451	demethylase activity	molecular_function
0033746	histone demethylase activity (H3-R2 specific)	molecular_function
0033749	histone demethylase activity (H4-R3 specific)	molecular_function
0106140	P-TEFb complex binding	molecular_function
0070815	peptidyl-lysine 5-dioxygenase activity	molecular_function
0070078	histone H3-R2 demethylation	biological_process
0070079	histone H4-R3 demethylation	biological_process
0042116	macrophage activation	biological_process
0018395	peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine	biological_process
0006482	protein demethylation	biological_process
0043654	recognition of apoptotic cell	biological_process
0031253	cell projection membrane	cellular_component
0097025	MPP7-DLG1-LIN7 complex	cellular_component
0033268	node of Ranvier	cellular_component
0004385	guanylate kinase activity	molecular_function
0097016	L27 domain binding	molecular_function
0031434	mitogen-activated protein kinase kinase binding	molecular_function
0098919	structural constituent of postsynaptic density	molecular_function
0042982	amyloid precursor protein metabolic process	biological_process
0030953	astral microtubule organization	biological_process
0034629	cellular protein-containing complex localization	biological_process
0043622	cortical microtubule organization	biological_process
0048704	embryonic skeletal system morphogenesis	biological_process
0001935	endothelial cell proliferation	biological_process
0060022	hard palate development	biological_process
0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	biological_process
0097120	receptor localization to synapse	biological_process
1903764	regulation of potassium ion export across plasma membrane	biological_process
1903286	regulation of potassium ion import	biological_process
1902473	regulation of protein localization to synapse	biological_process
0098911	regulation of ventricular cardiac muscle cell action potential	biological_process
1903760	regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	biological_process
0048608	reproductive structure development	biological_process
0002369	T cell cytokine production	biological_process
0010370	perinucleolar chromocenter	cellular_component
1990923	PET complex	cellular_component
0071546	pi-body	cellular_component
0034584	piRNA binding	molecular_function
0030718	germ-line stem cell population maintenance	biological_process
0042754	negative regulation of circadian rhythm	biological_process
1990511	piRNA biosynthetic process	biological_process
0071442	positive regulation of histone H3-K14 acetylation	biological_process
0060903	positive regulation of meiosis I	biological_process
0000966	RNA 5'-end processing	biological_process
0051537	2 iron, 2 sulfur cluster binding	molecular_function
0016226	iron-sulfur cluster assembly	biological_process
0006884	cell volume homeostasis	biological_process
0090188	negative regulation of pancreatic juice secretion	biological_process
0007231	osmosensory signaling pathway	biological_process
0051928	positive regulation of calcium ion transport	biological_process
0090279	regulation of calcium ion import	biological_process
0071556	integral component of lumenal side of endoplasmic reticulum membrane	cellular_component
0042612	MHC class I protein complex	cellular_component
0046977	TAP binding	molecular_function
0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	biological_process
0002480	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	biological_process
0003844	1,4-alpha-glucan branching enzyme activity	molecular_function
0102752	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	molecular_function
0043169	cation binding	molecular_function
0043951	negative regulation of cAMP-mediated signaling	biological_process
0090261	positive regulation of inclusion body assembly	biological_process
0070122	isopeptidase activity	molecular_function
0046580	negative regulation of Ras protein signal transduction	biological_process
0038062	protein tyrosine kinase collagen receptor activity	molecular_function
0031214	biomineral tissue development	biological_process
0038063	collagen-activated tyrosine kinase receptor signaling pathway	biological_process
0003416	endochondral bone growth	biological_process
0090091	positive regulation of extracellular matrix disassembly	biological_process
0030500	regulation of bone mineralization	biological_process
0010715	regulation of extracellular matrix disassembly	biological_process
0034103	regulation of tissue remodeling	biological_process
1990879	CST complex	cellular_component
0045111	intermediate filament cytoskeleton	cellular_component
0031441	negative regulation of mRNA 3'-end processing	biological_process
0046826	negative regulation of protein export from nucleus	biological_process
0001894	tissue homeostasis	biological_process
0034611	oligoribonucleotidase activity	molecular_function
0071359	cellular response to dsRNA	biological_process
0035457	cellular response to interferon-alpha	biological_process
0090324	negative regulation of oxidative phosphorylation	biological_process
0045070	positive regulation of viral genome replication	biological_process
0044528	regulation of mitochondrial mRNA stability	biological_process
0044729	hemi-methylated DNA-binding	molecular_function
0031493	nucleosomal histone binding	molecular_function
0010390	histone monoubiquitination	biological_process
0019781	NEDD8 activating enzyme activity	molecular_function
0007113	endomitotic cell cycle	biological_process
0005008	hepatocyte growth factor-activated receptor activity	molecular_function
0017154	semaphorin receptor activity	molecular_function
0001886	endothelial cell morphogenesis	biological_process
0061436	establishment of skin barrier	biological_process
1905098	negative regulation of guanyl-nucleotide exchange factor activity	biological_process
1901299	negative regulation of hydrogen peroxide-mediated programmed cell death	biological_process
0070495	negative regulation of thrombin-activated receptor signaling pathway	biological_process
0050918	positive chemotaxis	biological_process
2001028	positive regulation of endothelial cell chemotaxis	biological_process
0098519	nucleotide phosphatase activity, acting on free nucleotides	molecular_function
0098507	polynucleotide 5' dephosphorylation	biological_process
0046870	cadmium ion binding	molecular_function
0004517	nitric-oxide synthase activity	molecular_function
0034617	tetrahydrobiopterin binding	molecular_function
0003180	aortic valve morphogenesis	biological_process
0070168	negative regulation of biomineral tissue development	biological_process
0051926	negative regulation of calcium ion transport	biological_process
0014740	negative regulation of muscle hyperplasia	biological_process
0010544	negative regulation of platelet activation	biological_process
0043267	negative regulation of potassium ion transport	biological_process
0031284	positive regulation of guanylate cyclase activity	biological_process
0003184	pulmonary valve morphogenesis	biological_process
0097746	blood vessel diameter maintenance	biological_process
0031644	regulation of nervous system process	biological_process
0003100	regulation of systemic arterial blood pressure by endothelin	biological_process
0003057	regulation of the force of heart contraction by chemical signal	biological_process
0014806	smooth muscle hyperplasia	biological_process
0070300	phosphatidic acid binding	molecular_function
0051654	establishment of mitochondrion localization	biological_process
0050773	regulation of dendrite development	biological_process
0043583	ear development	biological_process
0007566	embryo implantation	biological_process
0061302	smooth muscle cell-matrix adhesion	biological_process
0044319	wound healing, spreading of cells	biological_process
1990316	Atg1/ULK1 kinase complex	cellular_component
0030242	autophagy of peroxisome	biological_process
0061723	glycophagy	biological_process
0034727	piecemeal microautophagy of the nucleus	biological_process
0045793	positive regulation of cell size	biological_process
0061709	reticulophagy	biological_process
0008290	F-actin capping protein complex	cellular_component
0005774	vacuolar membrane	cellular_component
0015171	amino acid transmembrane transporter activity	molecular_function
0015174	basic amino acid transmembrane transporter activity	molecular_function
0015184	L-cystine transmembrane transporter activity	molecular_function
0006865	amino acid transport	biological_process
0015802	basic amino acid transport	biological_process
0015811	L-cystine transport	biological_process
0042166	acetylcholine binding	molecular_function
0003990	acetylcholinesterase activity	molecular_function
0004104	cholinesterase activity	molecular_function
0017171	serine hydrolase activity	molecular_function
0006581	acetylcholine catabolic process	biological_process
0001507	acetylcholine catabolic process in synaptic cleft	biological_process
0032223	negative regulation of synaptic transmission, cholinergic	biological_process
0042136	neurotransmitter biosynthetic process	biological_process
0045212	obsolete neurotransmitter receptor biosynthetic process	biological_process
0006656	phosphatidylcholine biosynthetic process	biological_process
0001919	regulation of receptor recycling	biological_process
0043998	H2A histone acetyltransferase activity	molecular_function
0061187	regulation of ribosomal DNA heterochromatin assembly	biological_process
0004812	aminoacyl-tRNA ligase activity	molecular_function
0004829	threonine-tRNA ligase activity	molecular_function
0006435	threonyl-tRNA aminoacylation	biological_process
0047631	ADP-ribose diphosphatase activity	molecular_function
0008540	proteasome regulatory particle, base subcomplex	cellular_component
0043248	proteasome assembly	biological_process
0016289	CoA hydrolase activity	molecular_function
0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function
0046356	acetyl-CoA catabolic process	biological_process
0050873	brown fat cell differentiation	biological_process
0044580	butyryl-CoA catabolic process	biological_process
0015938	coenzyme A catabolic process	biological_process
0009132	nucleoside diphosphate metabolic process	biological_process
1902859	propionyl-CoA catabolic process	biological_process
0017075	syntaxin-1 binding	molecular_function
0071447	cellular response to hydroperoxide	biological_process
0000268	peroxisome targeting sequence binding	molecular_function
0009060	aerobic respiration	biological_process
0020027	hemoglobin metabolic process	biological_process
0051781	positive regulation of cell division	biological_process
0070542	response to fatty acid	biological_process
0055093	response to hyperoxia	biological_process
0014854	response to inactivity	biological_process
0033591	response to L-ascorbic acid	biological_process
0009642	response to light intensity	biological_process
0010193	response to ozone	biological_process
0080184	response to phenylpropanoid	biological_process
0033197	response to vitamin E	biological_process
1990226	histone methyltransferase binding	molecular_function
0043073	germ cell nucleus	cellular_component
0061803	posterior cell cortex	cellular_component
0004711	ribosomal protein S6 kinase activity	molecular_function
0043620	regulation of DNA-templated transcription in response to stress	biological_process
0043555	regulation of translation in response to stress	biological_process
0002224	toll-like receptor signaling pathway	biological_process
0100026	positive regulation of DNA repair by transcription from RNA polymerase II promoter	biological_process
0001817	regulation of cytokine production	biological_process
0050688	regulation of defense response to virus	biological_process
0032648	regulation of interferon-beta production	biological_process
0008063	Toll signaling pathway	biological_process
0072487	MSL complex	cellular_component
0043981	histone H4-K5 acetylation	biological_process
0043982	histone H4-K8 acetylation	biological_process
0008745	N-acetylmuramoyl-L-alanine amidase activity	molecular_function
0042834	peptidoglycan binding	molecular_function
0016019	peptidoglycan immune receptor activity	molecular_function
0016045	detection of bacterium	biological_process
0009253	peptidoglycan catabolic process	biological_process
0035373	chondroitin sulfate proteoglycan binding	molecular_function
1900121	negative regulation of receptor binding	biological_process
0031102	neuron projection regeneration	biological_process
0048679	regulation of axon regeneration	biological_process
0007185	transmembrane receptor protein tyrosine phosphatase signaling pathway	biological_process
2001033	negative regulation of double-strand break repair via nonhomologous end joining	biological_process
1904153	negative regulation of retrograde protein transport, ER to cytosol	biological_process
0019178	NADP phosphatase activity	molecular_function
0102757	NADPH phosphatase activity	molecular_function
0033962	P-body assembly	biological_process
0045995	regulation of embryonic development	biological_process
0009991	response to extracellular stimulus	biological_process
0038065	collagen-activated signaling pathway	biological_process
0045670	regulation of osteoclast differentiation	biological_process
0097449	astrocyte projection	cellular_component
0001641	group II metabotropic glutamate receptor activity	molecular_function
0090461	glutamate homeostasis	biological_process
0014047	glutamate secretion	biological_process
0007194	negative regulation of adenylate cyclase activity	biological_process
0019002	GMP binding	molecular_function
0030275	LRR domain binding	molecular_function
0038002	endocrine signaling	biological_process
0060441	epithelial tube branching involved in lung morphogenesis	biological_process
2000774	positive regulation of cellular senescence	biological_process
0035022	positive regulation of Rac protein signal transduction	biological_process
0051385	response to mineralocorticoid	biological_process
0042289	MHC class II protein binding	molecular_function
0043020	NADPH oxidase complex	cellular_component
0032010	phagolysosome	cellular_component
0016176	superoxide-generating NADPH oxidase activator activity	molecular_function
0016175	superoxide-generating NAD(P)H oxidase activity	molecular_function
0045730	respiratory burst	biological_process
0042554	superoxide anion generation	biological_process
0006801	superoxide metabolic process	biological_process
0004064	arylesterase activity	molecular_function
0004089	carbonate dehydratase activity	molecular_function
0016836	hydro-lyase activity	molecular_function
0038166	angiotensin-activated signaling pathway	biological_process
0015670	carbon dioxide transport	biological_process
0071498	cellular response to fluid shear stress	biological_process
0042475	odontogenesis of dentin-containing tooth	biological_process
0006730	one-carbon metabolic process	biological_process
0032849	positive regulation of cellular pH reduction	biological_process
2001150	positive regulation of dipeptide transmembrane transport	biological_process
0045672	positive regulation of osteoclast differentiation	biological_process
0044070	regulation of anion transport	biological_process
2001225	regulation of chloride transport	biological_process
0000796	condensin complex	cellular_component
0000799	condensin complex	cellular_component
0044547	DNA topoisomerase binding	molecular_function
0072587	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activator activity	molecular_function
0051309	female meiosis chromosome separation	biological_process
0010032	meiotic chromosome condensation	biological_process
0007076	mitotic chromosome condensation	biological_process
1903561	extracellular vesicle	cellular_component
0034687	integrin alphaL-beta2 complex	cellular_component
0034688	integrin alphaM-beta2 complex	cellular_component
0034689	integrin alphaX-beta2 complex	cellular_component
0070821	tertiary granule membrane	cellular_component
0001851	complement component C3b binding	molecular_function
0098742	cell-cell adhesion via plasma-membrane adhesion molecules	biological_process
0045123	cellular extravasation	biological_process
0035987	endodermal cell differentiation	biological_process
0002523	leukocyte migration involved in inflammatory response	biological_process
0045963	negative regulation of dopamine metabolic process	biological_process
1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	biological_process
0043315	positive regulation of neutrophil degranulation	biological_process
2000363	positive regulation of prostaglandin-E synthase activity	biological_process
0034142	toll-like receptor 4 signaling pathway	biological_process
0006953	acute-phase response	biological_process
0034364	high-density lipoprotein particle	cellular_component
0120020	cholesterol transfer activity	molecular_function
0005548	phospholipid transporter activity	molecular_function
0034375	high-density lipoprotein particle remodeling	biological_process
0055088	lipid homeostasis	biological_process
0006869	lipid transport	biological_process
0034374	low-density lipoprotein particle remodeling	biological_process
0046470	phosphatidylcholine metabolic process	biological_process
0055091	phospholipid homeostasis	biological_process
0032376	positive regulation of cholesterol transport	biological_process
2001140	positive regulation of phospholipid transport	biological_process
0010874	regulation of cholesterol efflux	biological_process
0043691	reverse cholesterol transport	biological_process
0034197	triglyceride transport	biological_process
0060473	cortical granule	cellular_component
0070001	aspartic-type peptidase activity	molecular_function
0070002	glutamic-type peptidase activity	molecular_function
0009566	fertilization	biological_process
2000360	negative regulation of binding of sperm to zona pellucida	biological_process
0010954	positive regulation of protein processing	biological_process
0060468	prevention of polyspermy	biological_process
0016569	covalent chromatin modification	biological_process
0043923	positive regulation by host of viral transcription	biological_process
1905762	CCR4-NOT complex binding	molecular_function
1903231	mRNA binding involved in posttranscriptional gene silencing	molecular_function
0016441	posttranscriptional gene silencing	biological_process
0055072	iron ion homeostasis	biological_process
0048625	myoblast fate commitment	biological_process
2000434	regulation of protein neddylation	biological_process
0043129	surfactant homeostasis	biological_process
0061751	neutral sphingomyelin phosphodiesterase activity	molecular_function
0098868	bone growth	biological_process
0071286	cellular response to magnesium ion	biological_process
0071461	cellular response to redox state	biological_process
0032963	collagen metabolic process	biological_process
0140014	mitotic nuclear division	biological_process
0030072	peptide hormone secretion	biological_process
0015774	polysaccharide transport	biological_process
0061035	regulation of cartilage development	biological_process
0002685	regulation of leukocyte migration	biological_process
0090520	sphingolipid mediated signaling pathway	biological_process
0008253	5'-nucleotidase activity	molecular_function
0008252	nucleotidase activity	molecular_function
0046079	dUMP catabolic process	biological_process
0009223	pyrimidine deoxyribonucleotide catabolic process	biological_process
0046135	pyrimidine nucleoside catabolic process	biological_process
0005883	neurofilament	cellular_component
0035612	AP-2 adaptor complex binding	molecular_function
0035615	clathrin adaptor activity	molecular_function
0030276	clathrin binding	molecular_function
1905581	positive regulation of low-density lipoprotein particle clearance	biological_process
1905602	positive regulation of receptor-mediated endocytosis involved in cholesterol transport	biological_process
0090118	receptor-mediated endocytosis involved in cholesterol transport	biological_process
0042270	protection from natural killer cell mediated cytotoxicity	biological_process
2001198	regulation of dendritic cell differentiation	biological_process
0032655	regulation of interleukin-12 production	biological_process
0002667	regulation of T cell anergy	biological_process
0061087	positive regulation of histone H3-K27 methylation	biological_process
0004586	ornithine decarboxylase activity	molecular_function
0033387	putrescine biosynthetic process from ornithine	biological_process
0031298	replication fork protection complex	cellular_component
0051457	maintenance of protein location in nucleus	biological_process
0097125	cyclin B1-CDK1 complex	cellular_component
0035173	histone kinase activity	molecular_function
0030261	chromosome condensation	biological_process
0090166	Golgi disassembly	biological_process
1905448	positive regulation of mitochondrial ATP synthesis coupled electron transport	biological_process
0007344	pronuclear fusion	biological_process
0034501	protein localization to kinetochore	biological_process
0014038	regulation of Schwann cell differentiation	biological_process
0032398	MHC class Ib protein complex	cellular_component
0030881	beta-2-microglobulin binding	molecular_function
0046703	natural killer cell lectin-like receptor binding	molecular_function
0002476	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	biological_process
0002477	antigen processing and presentation of exogenous peptide antigen via MHC class Ib	biological_process
0036037	CD8-positive, alpha-beta T cell activation	biological_process
0002519	natural killer cell tolerance induction	biological_process
0045953	negative regulation of natural killer cell mediated cytotoxicity	biological_process
0001815	positive regulation of antibody-dependent cellular cytotoxicity	biological_process
2001187	positive regulation of CD8-positive, alpha-beta T cell activation	biological_process
2000566	positive regulation of CD8-positive, alpha-beta T cell proliferation	biological_process
0051024	positive regulation of immunoglobulin production	biological_process
0002729	positive regulation of natural killer cell cytokine production	biological_process
0045954	positive regulation of natural killer cell mediated cytotoxicity	biological_process
0002717	positive regulation of natural killer cell mediated immunity	biological_process
0032819	positive regulation of natural killer cell proliferation	biological_process
0032759	positive regulation of TRAIL production	biological_process
0002715	regulation of natural killer cell mediated immunity	biological_process
0035727	lysophosphatidic acid binding	molecular_function
0008236	serine-type peptidase activity	molecular_function
0120146	sulfatide binding	molecular_function
0008240	tripeptidyl-peptidase activity	molecular_function
0043171	peptide catabolic process	biological_process
0005796	Golgi lumen	cellular_component
0001530	lipopolysaccharide binding	molecular_function
0070053	thrombospondin receptor activity	molecular_function
0051838	cytolysis by host of symbiont cells	biological_process
1900016	negative regulation of cytokine production involved in inflammatory response	biological_process
0070945	neutrophil-mediated killing of gram-negative bacterium	biological_process
0090218	positive regulation of lipid kinase activity	biological_process
1900738	positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway	biological_process
0046427	positive regulation of receptor signaling pathway via JAK-STAT	biological_process
0051281	positive regulation of release of sequestered calcium ion into cytosol	biological_process
0030193	regulation of blood coagulation	biological_process
0051480	regulation of cytosolic calcium ion concentration	biological_process
0005049	nuclear export signal receptor activity	molecular_function
0035281	pre-miRNA export from nucleus	biological_process
0006611	protein export from nucleus	biological_process
0000054	ribosomal subunit export from nucleus	biological_process
0036002	pre-mRNA binding	molecular_function
0008016	regulation of heart contraction	biological_process
0071279	cellular response to cobalt ion	biological_process
0060770	negative regulation of epithelial cell proliferation involved in prostate gland development	biological_process
0010447	response to acidic pH	biological_process
0007614	short-term memory	biological_process
0022624	proteasome accessory complex	cellular_component
0036402	proteasome-activating ATPase activity	molecular_function
0098688	parallel fiber to Purkinje cell synapse	cellular_component
0015467	G-protein activated inward rectifier potassium channel activity	molecular_function
0001965	G-protein alpha-subunit binding	molecular_function
0035014	phosphatidylinositol 3-kinase regulator activity	molecular_function
0061903	positive regulation of 1-phosphatidylinositol-3-kinase activity	biological_process
0034663	endoplasmic reticulum chaperone complex	cellular_component
0030176	integral component of endoplasmic reticulum membrane	cellular_component
0051787	misfolded protein binding	molecular_function
0036500	ATF6-mediated unfolded protein response	biological_process
0071236	cellular response to antibiotic	biological_process
0021680	cerebellar Purkinje cell layer development	biological_process
0021589	cerebellum structural organization	biological_process
0051085	chaperone cofactor-dependent protein refolding	biological_process
0035437	maintenance of protein localization in endoplasmic reticulum	biological_process
1903895	negative regulation of IRE1-mediated unfolded protein response	biological_process
1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	biological_process
0031204	posttranslational protein targeting to membrane, translocation	biological_process
0034975	protein folding in endoplasmic reticulum	biological_process
1903891	regulation of ATF6-mediated unfolded protein response	biological_process
1903894	regulation of IRE1-mediated unfolded protein response	biological_process
1903897	regulation of PERK-mediated unfolded protein response	biological_process
0060904	regulation of protein folding in endoplasmic reticulum	biological_process
1904313	response to methamphetamine hydrochloride	biological_process
0097501	stress response to metal ion	biological_process
0071986	Ragulator complex	cellular_component
1905636	positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding	biological_process
1904263	positive regulation of TORC1 signaling	biological_process
0061462	protein localization to lysosome	biological_process
0031362	anchored component of external side of plasma membrane	cellular_component
0061714	folic acid receptor activity	molecular_function
0051870	methotrexate binding	molecular_function
0061713	anterior neural tube closure	biological_process
0003253	cardiac neural crest cell migration involved in outflow tract morphogenesis	biological_process
0071231	cellular response to folic acid	biological_process
1904447	folate import across plasma membrane	biological_process
0015884	folic acid transport	biological_process
0007342	fusion of sperm to egg plasma membrane involved in single fertilization	biological_process
0003147	neural crest cell migration involved in heart formation	biological_process
0061626	pharyngeal arch artery morphogenesis	biological_process
0035036	sperm-egg recognition	biological_process
0070975	FHA domain binding	molecular_function
0042565	RNA nuclear export complex	cellular_component
0000055	ribosomal large subunit export from nucleus	biological_process
0000056	ribosomal small subunit export from nucleus	biological_process
0006409	tRNA export from nucleus	biological_process
0002189	ribose phosphate diphosphokinase complex	cellular_component
0004857	enzyme inhibitor activity	molecular_function
0004749	ribose phosphate diphosphokinase activity	molecular_function
0006015	5-phosphoribose 1-diphosphate biosynthetic process	biological_process
0009165	nucleotide biosynthetic process	biological_process
0042301	phosphate ion binding	molecular_function
0002060	purine nucleobase binding	molecular_function
0006148	inosine catabolic process	biological_process
0032623	interleukin-2 production	biological_process
0006738	nicotinamide riboside catabolic process	biological_process
0034418	urate biosynthetic process	biological_process
0009116	nucleoside metabolic process	biological_process
0071566	UFM1 activating enzyme activity	molecular_function
0030219	megakaryocyte differentiation	biological_process
0050905	neuromuscular process	biological_process
1990592	protein K69-linked ufmylation	biological_process
0071569	protein ufmylation	biological_process
0071942	XPC complex	cellular_component
0098761	cellular response to interleukin-7	biological_process
0048568	embryonic organ development	biological_process
0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	biological_process
0061077	chaperone-mediated protein folding	biological_process
1901856	negative regulation of cellular respiration	biological_process
1903751	negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide	biological_process
1903427	negative regulation of reactive oxygen species biosynthetic process	biological_process
0009386	translational attenuation	biological_process
0004747	ribokinase activity	molecular_function
0019303	D-ribose catabolic process	biological_process
0060712	spongiotrophoblast layer development	biological_process
0032473	cytoplasmic side of mitochondrial outer membrane	cellular_component
0035234	ectopic germ cell programmed cell death	biological_process
0003407	neural retina development	biological_process
0046101	hypoxanthine biosynthetic process	biological_process
0006144	purine nucleobase metabolic process	biological_process
0006221	pyrimidine nucleotide biosynthetic process	biological_process
0009156	ribonucleoside monophosphate biosynthetic process	biological_process
0006342	chromatin silencing	biological_process
0007549	dosage compensation	biological_process
1901837	negative regulation of transcription of nucleolar large rRNA by RNA polymerase I	biological_process
0045618	positive regulation of keratinocyte differentiation	biological_process
0004637	phosphoribosylamine-glycine ligase activity	molecular_function
0004641	phosphoribosylformylglycinamidine cyclo-ligase activity	molecular_function
0004644	phosphoribosylglycinamide formyltransferase activity	molecular_function
0006189	'de novo' IMP biosynthetic process	biological_process
0046084	adenine biosynthetic process	biological_process
0006544	glycine metabolic process	biological_process
0010035	response to inorganic substance	biological_process
0010033	response to organic substance	biological_process
0046654	tetrahydrofolate biosynthetic process	biological_process
1902387	ceramide 1-phosphate binding	molecular_function
0050482	arachidonic acid secretion	biological_process
0035965	cardiolipin acyl-chain remodeling	biological_process
0006071	glycerol metabolic process	biological_process
0006690	icosanoid metabolic process	biological_process
0019370	leukotriene biosynthetic process	biological_process
0006640	monoacylglycerol biosynthetic process	biological_process
0034478	phosphatidylglycerol catabolic process	biological_process
0006663	platelet activating factor biosynthetic process	biological_process
0010572	positive regulation of platelet activation	biological_process
0032308	positive regulation of prostaglandin secretion	biological_process
0002827	positive regulation of T-helper 1 type immune response	biological_process
0031418	L-ascorbic acid binding	molecular_function
0050211	procollagen galactosyltransferase activity	molecular_function
0033823	procollagen glucosyltransferase activity	molecular_function
0008475	procollagen-lysine 5-dioxygenase activity	molecular_function
